CookerStat, GenerateAssetRegistry=0.027560, Initialize=0.182897, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
DDCTransactionIdCEE9C5E202476A6D4FEDA8B122E7F2F5_0, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B5AE48C843626C60D26728B361A98217_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000000000000000100000100040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.06-10.20.58, Duration=3401.276855, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
DDCTransactionId44CD01686F4CF0628E1F59B403E9F373_0, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B5AE48C843626C60D26728B361A98217___3A2EE3FB0CB0FADFF01050EB26DE08E588A44547, StartTime=2016.05.06-10.21.01, HierarchicalDDC=, DataSize=16777477, Duration=399.761047, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
SavePackageTransactionId3B4B31DD1C45FDB93ED22D8329C88A4C_69, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Content/ThirdPerson/MechaInsurgent/MechChara.uasset, AutoPackageBackupDelegate=243.187881, FlushAsyncLoading=0.014186, FlushStreamingFunc=0.080682, BlockTillAllRequestsFinished=0.007939, ResetLoadersForSaveUnMarkAllObjects=1.133446, TagPackageExports=805.038269, BeginCacheForCookedPlatformData=0.008125, SerializeImports=864.625671, GatherLocalizableTextData=208.304977, MarkNames=2.471782, SerializeSummary=0.028688, SerializeNames=2.701346, SerializeGatherableTextData=1.673330, BuildExportMap=3.069952, SortExportsNonSeekfree=84.339233, SortExportsSeekfreeConstructor=0.083961, SortExportsSeekfreeInner=902.615173, SortExportsSeekfree=0.009615, BuildDependencyMap=3.624856, SerializeImportMap=0.072114, SerializeExportMap=1.309987, SerializeDependencyMap=0.274986, SerializeStringAssetReferenceMap=0.003651, SaveThumbNailsAssetRegistryDataWorldLevelInfo=131.994308, SerializeExports=835.610413, SerializeBulkData=0.011846, MoveFile=255.573502, UnaccountedTime=1.731049, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
SavePackageTransactionId3B4B31DD1C45FDB93ED22D8329C88A4C_70, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Saved/Autosaves/Game/ThirdPersonBP/Maps/TutorialCourse_Auto2.umap, AutoPackageBackupDelegate=123.417496, FlushAsyncLoading=0.010978, FlushStreamingFunc=0.097647, BlockTillAllRequestsFinished=0.005338, ResetLoadersForSaveUnMarkAllObjects=1.241364, TagPackageExports=2.212360, BeginCacheForCookedPlatformData=0.002470, SerializeImports=2.679780, GatherLocalizableTextData=18.516279, MarkNames=0.148039, SerializeSummary=0.015195, SerializeNames=0.511080, SerializeGatherableTextData=0.071082, BuildExportMap=0.503644, SortExportsNonSeekfree=0.778735, SortExportsSeekfreeConstructor=0.066712, SortExportsSeekfreeInner=38.093643, SortExportsSeekfree=0.008658, BuildDependencyMap=0.130661, SerializeImportMap=0.064969, SerializeExportMap=0.050317, SerializeDependencyMap=0.012822, SerializeStringAssetReferenceMap=0.002410, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.725174, SerializeExports=6.126236, SerializeBulkData=14.775958, MoveFile=152.509155, UnaccountedTime=0.261880, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
SavePackageTransactionId3B4B31DD1C45FDB93ED22D8329C88A4C_71, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Saved/Autosaves/Game/ThirdPerson/MechaInsurgent/MechSurgAnim_Auto2.uasset, AutoPackageBackupDelegate=151.069199, FlushAsyncLoading=0.012152, FlushStreamingFunc=0.073981, BlockTillAllRequestsFinished=0.007734, ResetLoadersForSaveUnMarkAllObjects=1.370534, TagPackageExports=341.319153, BeginCacheForCookedPlatformData=0.007436, SerializeImports=338.148071, GatherLocalizableTextData=119.094597, MarkNames=0.585850, SerializeSummary=0.017870, SerializeNames=1.931470, SerializeGatherableTextData=1.855943, BuildExportMap=1.339965, SortExportsNonSeekfree=37.962326, SortExportsSeekfreeConstructor=0.023127, SortExportsSeekfreeInner=337.987183, SortExportsSeekfree=0.008486, BuildDependencyMap=2.001211, SerializeImportMap=2.656795, SerializeExportMap=0.648480, SerializeDependencyMap=0.118576, SerializeStringAssetReferenceMap=0.003546, SaveThumbNailsAssetRegistryDataWorldLevelInfo=44.792370, SerializeExports=616.195129, SerializeBulkData=0.014938, MoveFile=0.956334, UnaccountedTime=0.867870, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
SavePackageTransactionId3B4B31DD1C45FDB93ED22D8329C88A4C_72, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Content/ThirdPersonBP/Maps/TutorialCourse.umap, AutoPackageBackupDelegate=34.614609, FlushAsyncLoading=0.010956, FlushStreamingFunc=0.127051, BlockTillAllRequestsFinished=0.006575, ResetLoadersForSaveUnMarkAllObjects=0.239324, TagPackageExports=2.097562, BeginCacheForCookedPlatformData=0.002258, SerializeImports=2.987307, GatherLocalizableTextData=18.052011, MarkNames=0.100236, SerializeSummary=0.014652, SerializeNames=0.573423, SerializeGatherableTextData=0.067037, BuildExportMap=0.496294, SortExportsNonSeekfree=0.805866, SortExportsSeekfreeConstructor=0.062421, SortExportsSeekfreeInner=36.364632, SortExportsSeekfree=0.007685, BuildDependencyMap=0.128824, SerializeImportMap=0.064116, SerializeExportMap=0.049945, SerializeDependencyMap=0.012636, SerializeStringAssetReferenceMap=0.002664, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.587685, SerializeExports=5.720366, SerializeBulkData=14.854383, MoveFile=4.087575, UnaccountedTime=12.478113, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
SavePackageTransactionId3B4B31DD1C45FDB93ED22D8329C88A4C_73, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Content/ThirdPerson/MechaInsurgent/MechChara.uasset, AutoPackageBackupDelegate=108.752571, FlushAsyncLoading=0.010531, FlushStreamingFunc=0.102635, BlockTillAllRequestsFinished=0.004791, ResetLoadersForSaveUnMarkAllObjects=0.239320, TagPackageExports=760.847717, BeginCacheForCookedPlatformData=0.008758, SerializeImports=785.311584, GatherLocalizableTextData=205.506912, MarkNames=2.545036, SerializeSummary=0.032075, SerializeNames=3.071494, SerializeGatherableTextData=1.718260, BuildExportMap=2.855025, SortExportsNonSeekfree=84.206596, SortExportsSeekfreeConstructor=0.029001, SortExportsSeekfreeInner=856.355103, SortExportsSeekfree=0.009399, BuildDependencyMap=4.831944, SerializeImportMap=0.105795, SerializeExportMap=1.618124, SerializeDependencyMap=0.291526, SerializeStringAssetReferenceMap=0.003573, SaveThumbNailsAssetRegistryDataWorldLevelInfo=72.056015, SerializeExports=851.830139, SerializeBulkData=0.011601, MoveFile=9.174459, UnaccountedTime=1.601249, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
SavePackageTransactionId3B4B31DD1C45FDB93ED22D8329C88A4C_74, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Content/ThirdPerson/MechaInsurgent/MechSurgAnim.uasset, AutoPackageBackupDelegate=58.857193, FlushAsyncLoading=0.011090, FlushStreamingFunc=0.112589, BlockTillAllRequestsFinished=0.005357, ResetLoadersForSaveUnMarkAllObjects=0.284046, TagPackageExports=303.631195, BeginCacheForCookedPlatformData=0.008002, SerializeImports=316.017578, GatherLocalizableTextData=94.812599, MarkNames=0.624839, SerializeSummary=0.017282, SerializeNames=1.827411, SerializeGatherableTextData=2.028193, BuildExportMap=1.468338, SortExportsNonSeekfree=35.958103, SortExportsSeekfreeConstructor=0.018861, SortExportsSeekfreeInner=315.956696, SortExportsSeekfree=0.009250, BuildDependencyMap=2.008066, SerializeImportMap=0.044625, SerializeExportMap=0.490874, SerializeDependencyMap=0.121582, SerializeStringAssetReferenceMap=0.004239, SaveThumbNailsAssetRegistryDataWorldLevelInfo=36.285809, SerializeExports=356.070557, SerializeBulkData=0.012293, MoveFile=24.427296, UnaccountedTime=1.081340, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
SavePackageTransactionId3B4B31DD1C45FDB93ED22D8329C88A4C_75, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Content/ThirdPerson/MechaInsurgent/MechChara.uasset, AutoPackageBackupDelegate=228.814774, FlushAsyncLoading=0.013065, FlushStreamingFunc=0.092741, BlockTillAllRequestsFinished=0.005480, ResetLoadersForSaveUnMarkAllObjects=2.107613, TagPackageExports=772.492371, BeginCacheForCookedPlatformData=0.007495, SerializeImports=745.406006, GatherLocalizableTextData=200.754837, MarkNames=2.626348, SerializeSummary=0.028692, SerializeNames=2.874650, SerializeGatherableTextData=1.697745, BuildExportMap=2.681509, SortExportsNonSeekfree=86.346466, SortExportsSeekfreeConstructor=0.102822, SortExportsSeekfreeInner=807.871033, SortExportsSeekfree=0.008967, BuildDependencyMap=3.652614, SerializeImportMap=0.066437, SerializeExportMap=1.236964, SerializeDependencyMap=0.313032, SerializeStringAssetReferenceMap=0.004567, SaveThumbNailsAssetRegistryDataWorldLevelInfo=95.905411, SerializeExports=840.260254, SerializeBulkData=0.010978, MoveFile=143.789780, UnaccountedTime=2.737958, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
SavePackageTransactionId3B4B31DD1C45FDB93ED22D8329C88A4C_76, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Content/ThirdPerson/MechaInsurgent/MechChara.uasset, AutoPackageBackupDelegate=172.415024, FlushAsyncLoading=0.010829, FlushStreamingFunc=0.078291, BlockTillAllRequestsFinished=0.004832, ResetLoadersForSaveUnMarkAllObjects=1.075886, TagPackageExports=695.964294, BeginCacheForCookedPlatformData=0.016317, SerializeImports=843.273315, GatherLocalizableTextData=206.002823, MarkNames=2.739594, SerializeSummary=0.030048, SerializeNames=2.809733, SerializeGatherableTextData=1.578063, BuildExportMap=3.047075, SortExportsNonSeekfree=91.372864, SortExportsSeekfreeConstructor=0.090651, SortExportsSeekfreeInner=870.745178, SortExportsSeekfree=0.009507, BuildDependencyMap=3.492016, SerializeImportMap=0.064246, SerializeExportMap=1.220580, SerializeDependencyMap=0.320893, SerializeStringAssetReferenceMap=0.004217, SaveThumbNailsAssetRegistryDataWorldLevelInfo=78.249405, SerializeExports=839.637207, SerializeBulkData=0.011027, MoveFile=19.555632, UnaccountedTime=1.419071, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
SavePackageTransactionId3B4B31DD1C45FDB93ED22D8329C88A4C_77, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Saved/Autosaves/Game/ThirdPersonBP/Maps/TutorialCourse_Auto3.umap, AutoPackageBackupDelegate=24.640862, FlushAsyncLoading=0.009865, FlushStreamingFunc=0.126723, BlockTillAllRequestsFinished=0.006344, ResetLoadersForSaveUnMarkAllObjects=0.238165, TagPackageExports=1.931619, BeginCacheForCookedPlatformData=0.002284, SerializeImports=14.399550, GatherLocalizableTextData=17.322924, MarkNames=0.093412, SerializeSummary=0.013672, SerializeNames=0.525761, SerializeGatherableTextData=0.058133, BuildExportMap=0.459719, SortExportsNonSeekfree=0.675272, SortExportsSeekfreeConstructor=0.055201, SortExportsSeekfreeInner=35.680492, SortExportsSeekfree=0.007443, BuildDependencyMap=0.117611, SerializeImportMap=0.066202, SerializeExportMap=0.044536, SerializeDependencyMap=0.011344, SerializeStringAssetReferenceMap=0.002202, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.446676, SerializeExports=5.814079, SerializeBulkData=14.589798, MoveFile=23.556448, UnaccountedTime=0.232302, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
SavePackageTransactionId3B4B31DD1C45FDB93ED22D8329C88A4C_78, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Saved/Autosaves/Game/ThirdPerson/MechaInsurgent/MechChara_Auto3.uasset, AutoPackageBackupDelegate=1.785845, FlushAsyncLoading=0.003148, FlushStreamingFunc=0.107739, BlockTillAllRequestsFinished=0.004854, ResetLoadersForSaveUnMarkAllObjects=0.164665, TagPackageExports=800.781067, BeginCacheForCookedPlatformData=0.007711, SerializeImports=771.274597, GatherLocalizableTextData=227.808060, MarkNames=2.564501, SerializeSummary=0.028826, SerializeNames=2.788890, SerializeGatherableTextData=1.674470, BuildExportMap=2.829660, SortExportsNonSeekfree=88.767944, SortExportsSeekfreeConstructor=0.024494, SortExportsSeekfreeInner=863.232361, SortExportsSeekfree=0.009231, BuildDependencyMap=3.763121, SerializeImportMap=0.065506, SerializeExportMap=1.306184, SerializeDependencyMap=0.337567, SerializeStringAssetReferenceMap=0.003859, SaveThumbNailsAssetRegistryDataWorldLevelInfo=90.637733, SerializeExports=808.215027, SerializeBulkData=0.011321, MoveFile=77.418602, UnaccountedTime=2.398360, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
SavePackageTransactionId3B4B31DD1C45FDB93ED22D8329C88A4C_79, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Content/ThirdPersonBP/Maps/TutorialCourse.umap, AutoPackageBackupDelegate=61.181973, FlushAsyncLoading=0.009339, FlushStreamingFunc=0.094209, BlockTillAllRequestsFinished=0.004590, ResetLoadersForSaveUnMarkAllObjects=0.212006, TagPackageExports=1.950741, BeginCacheForCookedPlatformData=0.002772, SerializeImports=15.145004, GatherLocalizableTextData=17.313316, MarkNames=0.088878, SerializeSummary=0.013556, SerializeNames=0.567175, SerializeGatherableTextData=0.057805, BuildExportMap=0.528529, SortExportsNonSeekfree=0.680942, SortExportsSeekfreeConstructor=0.057261, SortExportsSeekfreeInner=35.758118, SortExportsSeekfree=0.006884, BuildDependencyMap=0.115201, SerializeImportMap=0.069257, SerializeExportMap=0.056665, SerializeDependencyMap=0.011303, SerializeStringAssetReferenceMap=0.002127, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.395032, SerializeExports=5.600445, SerializeBulkData=14.980685, MoveFile=22.356756, UnaccountedTime=0.552189, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
SavePackageTransactionId3B4B31DD1C45FDB93ED22D8329C88A4C_80, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Content/ThirdPerson/MechaInsurgent/MechChara.uasset, AutoPackageBackupDelegate=140.830872, FlushAsyncLoading=0.010442, FlushStreamingFunc=0.079077, BlockTillAllRequestsFinished=0.004847, ResetLoadersForSaveUnMarkAllObjects=1.196813, TagPackageExports=783.739624, BeginCacheForCookedPlatformData=0.008546, SerializeImports=831.889648, GatherLocalizableTextData=209.241058, MarkNames=2.528273, SerializeSummary=0.031389, SerializeNames=2.845299, SerializeGatherableTextData=1.732737, BuildExportMap=2.961405, SortExportsNonSeekfree=85.776566, SortExportsSeekfreeConstructor=0.026014, SortExportsSeekfreeInner=915.742310, SortExportsSeekfree=0.009105, BuildDependencyMap=3.496818, SerializeImportMap=0.064593, SerializeExportMap=1.315437, SerializeDependencyMap=0.314258, SerializeStringAssetReferenceMap=0.004373, SaveThumbNailsAssetRegistryDataWorldLevelInfo=77.361946, SerializeExports=801.405640, SerializeBulkData=0.011560, MoveFile=66.167076, UnaccountedTime=1.486383, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
DDCTransactionId44A092AC7342F89A56869B82468BA07F_23, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3C558E889741E74A39C6848821EC05BE__1_0_13123_0, StartTime=2016.05.06-12.16.57, HierarchicalDDC=, DataSize=458, Duration=19.113115, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
MaterialTransactionId26949B29FD414B07EF5CB0B07A89E3FC_14, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_GLSL_150_MAC_3900__BC5N_DEV_SL_NoDBuf_EARLYZ32E32D0C84C7750FB386BCF9D1CD66763_Num_SM4__2___TBasePassVSTDistanceFieldShadowsAndLightMapPolicyHQAtmosphericFogA21A335C32F1DBB237A31A83520B779AE20FA0242094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSFCachedVolumeIndirectLightingPolicyAtmosphericFogA21A335C32F1DBB237A31A83520B779AE20FA0242094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSFCachedPointIndirectLightingPolicyAtmosphericFogA21A335C32F1DBB237A31A83520B779AE20FA0242094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSTDistanceFieldShadowsAndLightMapPolicyHQSkylight25403987F320C159FD99EFC5E877D2E6C16DB1122144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassPSFCachedVolumeIndirectLightingPolicySkylight25403987F320C159FD99EFC5E877D2E6C16DB1122144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFSimpleDynamicLightingPolicyAtmosphericFogA21A335C32F1DBB237A31A83520B779AE20FA0242094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedPointIndirectLightingPolicySkylight25403987F320C159FD99EFC5E877D2E6C16DB1122144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSTDistanceFieldShadowsAndLightMapPolicyHQA21A335C32F1DBB237A31A83520B779AE20FA0242094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSTDistanceFieldShadowsAndLightMapPolicyHQ25403987F320C159FD99EFC5E877D2E6C16DB1122144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassPSFSimpleDynamicLightingPolicySkylight25403987F320C159FD99EFC5E877D2E6C16DB1122144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFCachedVolumeIndirectLightingPolicyA21A335C32F1DBB237A31A83520B779AE20FA0242094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedVolumeIndirectLightingPolicy25403987F320C159FD99EFC5E877D2E6C16DB1122144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFCachedPointIndirectLightingPolicyA21A335C32F1DBB237A31A83520B779AE20FA0242094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedPointIndirectLightingPolicy25403987F320C159FD99EFC5E877D2E6C16DB1122144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSTLightMapPolicyLQAtmosphericFogA21A335C32F1DBB237A31A83520B779AE20FA0242094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSTLightMapPolicyHQAtmosphericFogA21A335C32F1DBB237A31A83520B779AE20FA0242094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicyAtmosphericFogA21A335C32F1DBB237A31A83520B779AE20FA0242094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSFSimpleDynamicLightingPolicyA21A335C32F1DBB237A31A83520B779AE20FA0242094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFSimpleDynamicLightingPolicy25403987F320C159FD99EFC5E877D2E6C16DB1122144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassPSTLightMapPolicyLQSkylight25403987F320C159FD99EFC5E877D2E6C16DB1122144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassPSTLightMapPolicyHQSkylight25403987F320C159FD99EFC5E877D2E6C16DB1122144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicySkylight25403987F320C159FD99EFC5E877D2E6C16DB1122144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSTLightMapPolicyLQA21A335C32F1DBB237A31A83520B779AE20FA0242094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSTLightMapPolicyHQA21A335C32F1DBB237A31A83520B779AE20FA0242094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicyA21A335C32F1DBB237A31A83520B779AE20FA0242094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSTLightMapPolicyLQ25403987F320C159FD99EFC5E877D2E6C16DB1122144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassPSTLightMapPolicyHQ25403987F320C159FD99EFC5E877D2E6C16DB1122144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy25403987F320C159FD99EFC5E877D2E6C16DB1122144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicyAtmosphericFogA21A335C32F1DBB237A31A83520B779AE20FA0242094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicyA21A335C32F1DBB237A31A83520B779AE20FA0242094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy25403987F320C159FD99EFC5E877D2E6C16DB1122144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_FLocalVertexFactory71F4352AB4AC80DC6F33DA193BB05CD139C7632742242000000000_FLocalVertexFactory71F4352AB4AC80DC6F33DA193BB05CD139C763274224200000000058000040404040404040404040434343444443434343404040404040404040404343434040404044040404040404040404040404343434444434343434040404040404040404043434340404016101010101000424244444444444444424141414341414141413131414141444341444044444444444444414141414141414141434143414141414141414141414131314444414241444444414101010004443414341414141444444434341434444444404444444444444444444444444444444444444444444444444444444444444444444444444404010101010101010101010101010101010101010101010101210443434343444144444444444444440101010101010101010101010101301434143424141414244414130331313141444444440000250000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000025000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000000800000008000000080000000800000008000000080000004900000010000000090000000800000010000000100000001000000026000000180000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000800000008000000080000000800000008000000080000001C00000009000000090000000900000009000000090000000900000009000000080000000800000008000000080000000800000008000000080000000D0000000800000056D3AED9EC38C333EB44AF37712E69B4F74A794C0000000000000000000000000000000000000000, ShaderCompilation=5922.878906, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
